v2a1,hacdor,rooms,hacapo,v14a,refrig,v18q,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,escolari,hhsize,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,dis,male,female,estadocivil1,estadocivil2,estadocivil3,estadocivil4,estadocivil5,estadocivil6,estadocivil7,parentesco1,parentesco2,parentesco3,parentesco4,parentesco5,parentesco6,parentesco7,parentesco8,parentesco9,parentesco10,parentesco11,parentesco12,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,edjefe,edjefa,instlevel1,instlevel2,instlevel3,instlevel4,instlevel5,instlevel6,instlevel7,instlevel8,instlevel9,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,mobilephone,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,area2,age,SQBescolari,SQBage,SQBhogar_total,SQBedjefe,SQBhogar_nin,SQBovercrowding,SQBdependency,SQBmeaned,agesq,Target,ean8,ean13,boolean_null,low_variance,number_in_words,dayofweek,year,currency_amount,currency_currency,markdown_text_amount,markdown_text_currency
,0,5,0,1,1,0,,0,1,1,2,1,3,2,2,4,4,4,6,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,yes,no,6,0,0,1,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,62,36,3844,16,0,4,1.7777778999999998,1.0,90.25,3844,1,32167122,405975131542,,21,1.0,Tuesday,1994,1235.99,â‚¬,3.0,Le
,0,5,0,1,1,0,,0,1,1,2,1,3,2,2,4,4,4,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,4,yes,no,6,0,1,0,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,11,16,121,16,0,4,1.7777778999999998,1.0,90.25,121,1,96801536,2586315212614,True,21,105.0,Tuesday,1977,119.0,$,1.0,Le
,0,5,0,1,1,0,,0,1,1,2,1,3,2,2,4,4,4,13,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,4,yes,no,6,0,0,0,0,0,0,0,1,0,3,1.3333334,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,23,169,529,16,0,4,1.7777778999999998,1.0,90.25,529,1,52255434,9135676516911,True,21,20.1,Wednesday,2013,151200.0,ØªÙˆÙ…Ø§Ù†,1.0,Br
,0,5,0,1,1,0,,0,1,1,2,1,3,2,2,4,4,4,2,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,4,yes,no,6,0,1,0,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,9,4,81,16,0,4,1.7777778999999998,1.0,90.25,81,1,52577475,8045858901415,False,21,105.0,Monday,2007,1235.99,â‚¬,396.0,Le
,0,6,0,1,1,0,,1,2,3,0,2,2,1,4,5,5,5,11,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,1,5,4,4,no,0,0,0,0,1,0,0,0,0,4,1.25,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,18,121,324,25,16,9,1.5625,16.0,81.0,324,4,29735204,7922918778105,False,22,20.1,Monday,1972,119.0,$,1.0,Af
,0,6,0,1,1,0,,1,2,3,0,2,2,1,4,5,5,5,3,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,1,5,4,4,no,0,1,0,0,0,0,0,0,0,4,1.25,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,20,9,400,25,16,9,1.5625,16.0,81.0,400,4,96438114,831418354610,True,21,5.0,Tuesday,1996,15130.0,Ð ,473.0,Le
,0,6,0,1,1,0,,1,2,3,0,2,2,1,4,5,5,5,4,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,1,5,4,4,no,0,1,0,0,0,0,0,0,0,4,1.25,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,67,16,4489,25,16,9,1.5625,16.0,81.0,4489,4,77059864,3788637575128,,21,20.1,Friday,2003,119.0,$,1.0,Af
,0,6,0,1,1,0,,1,2,3,0,2,2,1,4,5,5,5,6,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,2,1,5,4,4,no,0,0,1,0,0,0,0,0,0,4,1.25,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,16,36,256,25,16,9,1.5625,16.0,81.0,256,4,52252792,4985283197615,True,22,20.1,Wednesday,1972,151200.0,ØªÙˆÙ…Ø§Ù†,1.0,
,0,6,0,1,1,0,,1,2,3,0,2,2,1,4,5,5,5,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,2,1,5,4,4,no,1,0,0,0,0,0,0,0,0,4,1.25,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,2,0,4,25,16,9,1.5625,16.0,81.0,4,4,5241439,3741281980328,,22,20.1,Tuesday,2010,151200.0,ØªÙˆÙ…Ø§Ù†,294.0,Le
210000.0,0,3,0,1,1,0,,0,3,3,0,1,1,0,4,4,4,4,9,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,4,yes,9,no,0,0,0,1,0,0,0,0,0,2,2.0,0,0,1,0,0,0,1,1,3,1,0,0,0,0,0,1,0,34,81,1156,16,81,4,4.0,1.0,144.0,1156,4,36386307,3991789557915,False,22,1.0,Wednesday,2006,99.0,â‚¬,7.0,kn
210000.0,0,3,0,1,1,0,,0,3,3,0,1,1,0,4,4,4,4,6,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,4,yes,9,no,0,0,1,0,0,0,0,0,0,2,2.0,0,0,1,0,0,0,1,1,3,1,0,0,0,0,0,1,0,13,36,169,16,81,4,4.0,1.0,144.0,169,4,16492721,4578761760069,False,22,5.0,Friday,1985,151200.0,ØªÙˆÙ…Ø§Ù†,10.0,
210000.0,0,3,0,1,1,0,,0,3,3,0,1,1,0,4,4,4,4,6,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,4,yes,9,no,0,0,1,0,0,0,0,0,0,2,2.0,0,0,1,0,0,0,1,1,3,1,0,0,0,0,0,1,0,18,36,324,16,81,4,4.0,1.0,144.0,324,4,92989917,1958703594151,False,21,20.1,Thursday,2005,75990.0,KÄ,364.0,kn
210000.0,0,3,0,1,1,0,,0,3,3,0,1,1,0,4,4,4,4,9,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,yes,9,no,0,0,0,1,0,0,0,0,0,2,2.0,0,0,1,0,0,0,1,1,3,1,0,0,0,0,0,1,0,37,81,1369,16,81,4,4.0,1.0,144.0,1369,4,85582224,4595335082129,,21,20.1,Saturday,1998,119.0,$,226.0,kn
,0,3,0,1,1,1,3,0,1,1,0,0,0,0,1,1,1,1,17,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,17,no,0,0,0,0,0,0,0,0,1,2,0.5,1,0,0,0,0,1,0,1,3,1,0,0,0,0,0,1,0,76,289,5776,1,289,0,0.25,64.0,289.0,5776,4,97724070,7407323531458,True,22,9.0,Saturday,1978,119.0,$,1.0,
,0,7,0,1,1,1,1,0,1,1,0,2,2,0,3,3,3,3,17,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,no,17,no,0,0,0,0,0,0,0,0,1,3,1.0,1,0,0,0,0,1,0,1,3,1,0,0,0,0,0,1,0,63,289,3969,9,289,0,1.0,0.0,256.0,3969,4,6206000,8458572769184,True,22,5.0,Tuesday,1997,75990.0,KÄ,8.0,Le
,0,7,0,1,1,1,1,0,1,1,0,2,2,0,3,3,3,3,17,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,no,17,no,0,0,0,0,0,0,0,1,0,3,1.0,1,0,0,0,0,1,0,1,3,1,0,0,0,0,0,1,0,60,289,3600,9,289,0,1.0,0.0,256.0,3600,4,66574286,4923377228609,,21,20.1,Monday,2003,1235.99,â‚¬,1.0,kn
,0,7,0,1,1,1,1,0,1,1,0,2,2,0,3,3,3,3,14,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,no,17,no,0,0,0,0,0,0,0,1,0,3,1.0,1,0,0,0,0,1,0,1,3,1,0,0,0,0,0,1,0,22,196,484,9,289,0,1.0,0.0,256.0,484,4,41793299,8967919180334,False,22,105.0,Friday,1983,151200.0,ØªÙˆÙ…Ø§Ù†,1.0,kn
,0,8,0,1,1,0,,0,4,4,0,3,3,0,7,7,7,7,6,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5,1,7,.75,no,3,0,0,1,0,0,0,0,0,0,5,1.4,1,0,0,0,0,0,1,1,5,1,0,0,0,0,0,1,0,61,36,3721,49,0,4,1.9599999,0.5625,73.96000699999999,3721,4,6013653,3629560120651,True,21,1.0,Wednesday,2009,1235.99,â‚¬,1.0,kn
,0,8,0,1,1,0,,0,4,4,0,3,3,0,7,7,7,7,6,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,5,1,7,.75,no,3,0,0,1,0,0,0,0,0,0,5,1.4,1,0,0,0,0,0,1,1,5,1,0,0,0,0,0,1,0,55,36,3025,49,0,4,1.9599999,0.5625,73.96000699999999,3025,4,39755360,6193972034242,,22,20.1,Wednesday,2001,99.0,â‚¬,1.0,kn
,0,8,0,1,1,0,,0,4,4,0,3,3,0,7,7,7,7,6,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,5,1,7,.75,no,3,0,0,1,0,0,0,0,0,0,5,1.4,1,0,0,0,0,0,1,1,5,1,0,0,0,0,0,1,0,16,36,256,49,0,4,1.9599999,0.5625,73.96000699999999,256,4,21650635,9050602350387,,22,1.0,Saturday,1988,1550000.0,Rp,6.0,Br
,0,8,0,1,1,0,,0,4,4,0,3,3,0,7,7,7,7,6,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,5,1,7,.75,no,3,0,0,1,0,0,0,0,0,0,5,1.4,1,0,0,0,0,0,1,1,5,1,0,0,0,0,0,1,0,58,36,3364,49,0,4,1.9599999,0.5625,73.96000699999999,3364,4,79380119,9308727496009,True,22,9.0,Saturday,1989,50.0,,6.0,Le
,0,8,0,1,1,0,,0,4,4,0,3,3,0,7,7,7,7,3,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,5,1,7,.75,no,3,0,1,0,0,0,0,0,0,0,5,1.4,1,0,0,0,0,0,1,1,5,1,0,0,0,0,0,1,0,94,9,8836,49,0,4,1.9599999,0.5625,73.96000699999999,8836,4,58021194,8471712675879,True,21,20.1,Monday,1997,75990.0,KÄ,10.0,kn
,0,8,0,1,1,0,,0,4,4,0,3,3,0,7,7,7,7,11,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,5,1,7,.75,no,3,0,0,0,0,1,0,0,0,0,5,1.4,1,0,0,0,0,0,1,1,5,1,0,0,0,0,0,1,0,24,121,576,49,0,4,1.9599999,0.5625,73.96000699999999,576,4,77151858,408946613856,True,22,9.0,Sunday,1998,75990.0,KÄ,1.0,Le
,0,8,0,1,1,0,,0,4,4,0,3,3,0,7,7,7,7,11,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,5,1,7,.75,no,3,0,0,0,0,1,0,0,0,0,5,1.4,1,0,0,0,0,0,1,1,5,1,0,0,0,0,0,1,0,19,121,361,49,0,4,1.9599999,0.5625,73.96000699999999,361,4,57008615,6806642918086,,22,1.0,Friday,1982,1550000.0,Rp,1.0,
,0,4,0,1,1,0,,0,1,1,1,2,3,1,3,4,4,4,8,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,4,yes,no,no,0,0,0,1,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,21,64,441,16,0,1,1.7777778999999998,1.0,18.777779,441,2,15489883,2489232012575,True,22,9.0,Sunday,1970,75990.0,KÄ,1.0,
,0,4,0,1,1,0,,0,1,1,1,2,3,1,3,4,4,4,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,4,yes,no,no,1,0,0,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,85,0,7225,16,0,1,1.7777778999999998,1.0,18.777779,7225,2,55394321,1867360632574,False,21,5.0,Sunday,2007,1235.99,â‚¬,2.0,Br
,0,4,0,1,1,0,,0,1,1,1,2,3,1,3,4,4,4,1,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,4,yes,no,no,0,1,0,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,8,1,64,16,0,1,1.7777778999999998,1.0,18.777779,64,2,99912390,8816373150042,False,21,20.1,Wednesday,2017,1235.99,â‚¬,1.0,Le
,0,4,0,1,1,0,,0,1,1,1,2,3,1,3,4,4,4,5,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,4,yes,no,no,0,1,0,0,0,0,0,0,0,3,1.3333334,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,36,25,1296,16,0,1,1.7777778999999998,1.0,18.777779,1296,2,76014871,8569110370127,,21,9.0,Wednesday,1989,1550000.0,Rp,10.0,kn
,0,7,0,1,1,0,,0,1,1,0,1,1,0,2,2,2,2,11,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,8,14,no,0,0,0,0,1,0,0,0,0,3,0.66666669,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,75,121,5625,4,196,0,0.44444448,64.0,156.25,5625,4,82431020,3653786136073,,22,9.0,Saturday,1987,50.0,,1.0,
,0,7,0,1,1,0,,0,1,1,0,1,1,0,2,2,2,2,14,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,8,14,no,0,0,0,0,0,0,0,1,0,3,0.66666669,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,73,196,5329,4,196,0,0.44444448,64.0,156.25,5329,4,1665987,6624980998382,True,22,1.0,Thursday,1984,50.0,,1.0,man.
770229.0,0,8,0,1,1,1,2,1,0,1,1,2,3,2,2,4,3,4,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,3,2,no,17,0,1,0,0,0,0,0,0,0,3,1.3333334,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,11,16,121,9,0,4,1.7777778999999998,4.0,289.0,121,4,35436164,6055045816981,,21,20.1,Monday,2016,1235.99,â‚¬,1.0,kn
770229.0,0,8,0,1,1,1,2,1,0,1,1,2,3,2,2,4,3,4,17,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,2,no,17,0,0,0,0,0,0,0,1,0,3,1.3333334,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,41,289,1681,9,0,4,1.7777778999999998,4.0,289.0,1681,4,36385843,6229505790726,True,21,20.1,Monday,2000,99.0,â‚¬,1.0,Br
770229.0,0,8,0,1,1,1,2,1,0,1,1,2,3,2,2,4,3,4,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,3,2,no,17,1,0,0,0,0,0,0,0,0,3,1.3333334,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,4,0,16,9,0,4,1.7777778999999998,4.0,289.0,16,4,97727668,541045344587,False,22,20.1,Tuesday,1992,15130.0,Ð ,357.0,Le
,0,6,0,1,1,1,2,0,1,1,1,1,2,1,2,3,3,3,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,3,.5,no,14,1,0,0,0,0,0,0,0,0,3,1.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,6,0,36,9,0,1,1.0,0.25,306.25,36,4,37629885,549147861650,False,22,9.0,Friday,2014,1550000.0,Rp,397.0,Le
,0,6,0,1,1,1,2,0,1,1,1,1,2,1,2,3,3,3,21,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,3,.5,no,14,0,0,0,0,0,0,0,0,1,3,1.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,46,441,2116,9,0,1,1.0,0.25,306.25,2116,4,86516082,5502279851512,False,21,5.0,Thursday,2000,50.0,,428.0,Br
,0,6,0,1,1,1,2,0,1,1,1,1,2,1,2,3,3,3,14,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,.5,no,14,0,0,0,0,0,0,0,1,0,3,1.0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,47,196,2209,9,0,1,1.0,0.25,306.25,2209,4,25281699,9386069529494,True,21,1.0,Saturday,1977,1550000.0,Rp,1.0,
,0,7,0,1,1,1,2,0,0,0,0,1,1,0,1,1,1,1,12,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8,no,12,0,0,0,0,0,0,0,1,0,3,0.33333334,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,69,144,4761,1,0,0,0.11111112,64.0,144.0,4761,4,67784097,3842500874623,,21,20.1,Wednesday,2017,50.0,,,
,0,5,0,1,1,1,1,0,2,2,0,1,1,0,3,3,3,3,17,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,no,17,no,0,0,0,0,0,0,0,1,0,2,1.5,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,55,289,3025,9,289,0,2.25,0.0,245.44446,3025,4,36249176,6370306471281,,22,1.0,Saturday,2008,151200.0,ØªÙˆÙ…Ø§Ù†,256.0,kn
,0,5,0,1,1,1,1,0,2,2,0,1,1,0,3,3,3,3,17,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,no,17,no,0,0,0,0,0,0,0,0,1,2,1.5,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,60,289,3600,9,289,0,2.25,0.0,245.44446,3600,4,46075925,7800786429353,False,22,1.0,Thursday,1972,99.0,â‚¬,366.0,
